playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5k3VjTwIsOjQ2woGz3Yx71,Can't Help but Wait,68,Trey Day,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,"['dance pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",67,0.699,0.699,8,-5.564,0,0.0737,0.358,0,0.0912,0.611,94.977,206413,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3OePAyHePd68TTKmy2hjq0,Put On,68,The Recession,4yBK75WVCQXej1p04GWqxH,Jeezy,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'old school atlanta hip hop', 'rap', 'southern hip hop', 'trap']",67,0.65,0.761,9,-6.065,0,0.0345,0.00317,0,0.0855,0.268,137.621,321293,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1ZqHjApl3pfzwjweTfMi0g,Violet Hill,68,Viva La Vida or Death and All His Friends,4gzpq5DPGxSnKTe4SA8HAU,Coldplay,"['permanent wave', 'pop']",86,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093,222653,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2PTvik6EqPAIYOclAB3SU8,All I Ever Wanted - Radio Edit,68,Now You're Gone - The Album,37DdwREpvvQHmGLFEZ4h0Q,Basshunter,['eurodance'],60,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,176453,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2iXBZ32Fz5VDCLeE0JIdX5,Better in Time,68,Spirit,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,"['british soul', 'dance pop', 'pop', 'talent show']",63,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43E-05,0.13,0.549,163.953,234173,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3LN41NUdHkyNqQhi9gExMm,Hypnotized (feat. Akon),68,The Real Testament,3jksrX4oBklxR78ft8gv3j,Plies,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",60,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.406,0.617,116.59,188493,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2fywBLXK9GQi8YR8C8d3c4,Fall for You,68,A Twist in My Story,6eouuqqGggqDlYRV63cgPo,Secondhand Serenade,"['neon pop punk', 'piano rock', 'pixie', 'pop punk']",55,0.396,0.451,0,-7.109,1,0.0362,0.177,0,0.103,0.358,169.518,183600,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4AFwnrH5atiJoAd5xS5QtR,The Man Who Can't Be Moved,67,The Script,3AQRLZ9PuTAozP28Skbq8V,The Script,"['celtic rock', 'pop']",71,0.605,0.629,10,-5.051,1,0.0278,0.434,0,0.097,0.308,99.893,241373,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5Nr1ZcH9PGTiQdGl9HCCS1,Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit,68,Now You're Gone - The Album,37DdwREpvvQHmGLFEZ4h0Q,Basshunter,['eurodance'],60,0.639,0.976,1,-5.503,1,0.354,0.0213,0,0.0856,0.354,147.99,148187,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,383B8ksM58jbV3HbiRJo0K,Say Hey (I Love You) (feat. Cherine Tanya Anderson),67,All Rebel Rockers,1mHuZMOP8FG5ip4yAb1vrB,Michael Franti & Spearhead,['reggae fusion'],55,0.738,0.983,5,-4.374,0,0.0852,0.0376,5.98E-06,0.183,0.957,92.998,235760,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3tSuRiNgJmMqmYR23dCqnR,I Hate This Part,67,Doll Domination (Deluxe),6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,"['dance pop', 'girl group', 'pop']",67,0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.274,0.452,111.572,218400,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,67,808s & Heartbreak,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270307,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0uybt73QFXaLCoxuVf6fhm,It's Not My Time,66,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",69,0.532,0.935,0,-4.798,1,0.0619,0.00133,8.37E-06,0.106,0.309,128.025,241960,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2EvwLVrnYbCZEG6Kx5DCRy,Piece of Me,66,Blackout,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",78,0.769,0.638,11,-5.054,1,0.216,0.0902,0,0.0857,0.782,115.007,212107,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1q51MejmtLKEv8mABG8XRE,Sexy Can I,66,All I Feel,6gbGGM0E8Q1hE511psqxL0,Ray J,['pop rap'],52,0.575,0.686,1,-6.008,1,0.319,0.296,0,0.617,0.926,172.167,204040,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3wkNK8tJZ2stygNJm8RCRD,I Luv Your Girl,65,Love/Hate,1W3FSF1BLpY3hlVIgvenLz,The-Dream,"['dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",62,0.723,0.322,8,-9.702,1,0.0341,0.014,0,0.119,0.0406,90.063,267867,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6wZI4mdT8JwXgkGURnBQiq,Say,65,Say,0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",75,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12E-06,0.075,0.541,167.845,230213,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,50xeLNGKmskmYUSINhqvfa,Clumsy,64,The Dutchess,3r17AfJCCUqC9Lf0OAc73G,Fergie,"['dance pop', 'pop']",67,0.731,0.563,2,-4.046,1,0.131,0.191,0.000423,0.296,0.452,184.004,240427,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5o4W6yWSJD9e9Ea8YC9WjF,One Step At a Time,64,Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,"['dance pop', 'pop', 'post-teen pop']",60,0.766,0.692,1,-4.672,1,0.0289,0.0825,0,0.0384,0.691,102.028,205160,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,0exb0K7vsjf5bXWLJJhAuF,"Bust It Baby, Pt. 2 (feat. Ne-Yo)",64,Definition of Real,3jksrX4oBklxR78ft8gv3j,Plies,"['dirty south rap', 'miami hip hop', 'southern hip hop', 'trap']",60,0.648,0.801,5,-7.24,0,0.167,0.154,0,0.339,0.807,78.946,240760,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,20ORwCJusz4KS2PbTPVNKo,Leavin',64,Departure - Recharged,2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,"['dance pop', 'pop', 'post-teen pop']",56,0.687,0.71,9,-5.84,1,0.0522,0.0283,3.71E-06,0.0689,0.886,79.235,216880,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4D2cYdHqk8tu65jUig4OcN,Can't Believe It (feat. Lil' Wayne),63,Three Ringz (Thr33 Ringz) [Expanded Edition],3aQeKQSyrW4qWr35idm0cy,T-Pain,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",75,0.649,0.515,10,-8.869,0,0.0486,0.0018,0,0.0773,0.0766,89.828,273827,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,33vzOPcd9FRirYGlCu32x4,Just Fine,63,Growing Pains,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,"['dance pop', 'neo soul', 'r&b', 'urban contemporary']",68,0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.101,0.588,123.021,242133,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,52K4Nl7eVNqUpUeJeWJlwT,Break the Ice,62,Blackout,26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",78,0.712,0.911,5,-3.866,0,0.0445,0.689,8.02E-06,0.107,0.85,117.533,196053,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3Ui2jdyxbZQrZohfM0NOgG,Tattoo,63,Jordin Sparks,2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,"['dance pop', 'pop', 'post-teen pop']",60,0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,233467,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4hrAKlxfblnG7llBEEX7TR,Run,62,Spirit,5lKZWd6HiSCLfnDGrq9RAm,Leona Lewis,"['british soul', 'dance pop', 'pop', 'talent show']",63,0.285,0.462,5,-6.166,0,0.0291,0.428,5.61E-06,0.122,0.0923,142.365,314720,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3MldzywZOH4Uci6bq9noyJ,What You Got,62,Colby O,7fObcBw9VM3x7ntWKCYl0z,Colby O'Donis,[],65,0.775,0.641,1,-6.718,1,0.038,0.0327,0,0.18,0.305,119.974,243013,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,48s0QHJgmiNsth3WEO6U4M,Stop And Stare,62,Dreaming Out Loud,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['piano rock', 'pop']",81,0.492,0.859,4,-4.274,1,0.0332,0.0659,0,0.0756,0.251,92.474,223853,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5IaR621NoOM6i5KTcuNRHM,Hallelujah,62,Overcome,6yZoNdsPrYLviaEOOzbZt8,Alexandra Burke,['talent show'],46,0.177,0.425,2,-6.211,0,0.0291,0.654,0,0.195,0.0942,182.571,217827,3
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5AKQ1JHezaXDmN5SyMSpEr,Fascination,62,This Is Alphabeat,7Defmv25Kj9knpobhHIghm,Alphabeat,"['europop', 'metropopolis']",43,0.495,0.878,6,-3.266,0,0.0361,0.00027,9.02E-05,0.07,0.825,193.947,182120,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,78twQ5XCFJMTE37ZSU0gsj,Mercy,61,Rockferry,37NqXwtb6nIEqRt4EJSoIO,Duffy,['british soul'],57,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,219920,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4YeKAwFn69ehnciOfi7Sbf,Beggin',61,Conquest,6c4sUNBgdonFJz8Kx2VsGz,Madcon,['norwegian hip hop'],59,0.715,0.796,4,-4.889,0,0.0534,0.0284,0,0.0658,0.431,129.04,218707,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3nJjIYchBNkYm7B8XfJf5N,Suffocate - Superclean,61,Back Of My Lac',7G6hXrjGpi6I7waNl4wxAk,J. Holiday,"['contemporary r&b', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']",50,0.458,0.445,9,-8.391,0,0.361,0.64,0,0.118,0.447,82.82,220053,5
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,02QQXgeAghpU4smdM7l7We,Spotlight,61,Jennifer Hudson,35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,"['dance pop', 'r&b', 'urban contemporary']",54,0.707,0.724,11,-3.887,0,0.051,0.0448,0,0.072,0.659,108.984,250107,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,3TVqRXUeqGdghlJLWgXtAu,My Life,60,LAX,0NbfKEOTQCcwd6o7wSDOHI,The Game,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70,0.67,0.765,11,-5.019,1,0.352,0.0731,0,0.0567,0.383,148.126,320893,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,46lIt6GmL0VkkbuUyGDbCs,Got Money,60,Tha Carter III,55Aa2cqylxrFIXC767Z865,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",84,0.694,0.661,7,-4.847,1,0.118,0.00188,0,0.676,0.702,82.48,244627,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,5Hv1QAbRWrUSUHaT0CmnMS,Into the Night (feat. Chad Kroeger),60,Ultimate Santana,6GI52t8N5F02MxU0g5U69P,Santana,"['blues rock', 'classic rock', 'mexican classic rock']",70,0.595,0.844,7,-4.678,1,0.0331,0.0137,0,0.234,0.603,127.981,222440,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,1wva1IlWLDNLgwipUWcmjy,Sensual Seduction,60,Sensual Seduction,7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",80,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46E-05,0.0578,0.504,120.163,245520,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,6tC2iHfUlzB2W4ntXXL2BH,Propane Nightmares,59,In Silico,7MqnCTCAX6SsIYYdJCQj9B,Pendulum,"['australian dance', 'dancefloor dnb', 'drum and bass']",59,0.356,0.966,7,-4.13,0,0.0825,0.000262,0.148,0.192,0.215,173.992,313347,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2H1047e0oMSj10dgp7p2VG,I Gotta Feeling,78,THE E.N.D. (THE ENERGY NEVER DIES),1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",78,0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,289133,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5R8dQOPq8haW94K7mgERlO,Poker Face,79,The Fame,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",83,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64E-06,0.121,0.787,118.999,237200,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4JehYebiI9JE8sR8MisGVb,Halo,78,I AM...SASHA FIERCE,6vWDO969PvNqNYHIOW5v0m,Beyonc̩,"['pop', 'r&b']",85,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,261640,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,0uXO2GrNiIb1xHT9LUdxZE,Sexy Bitch (feat. Akon),69,One Love (Deluxe),1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",86,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,3GpbwCm3YxiWDvy29Uo3vP,Right Round,78,R.O.O.T.S. (Route of Overcoming the Struggle),0jnsk9HBra6NMjO2oANoPY,Flo Rida,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",76,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,204640,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,1D4PL9B8gOg78jiHg3FvBb,Love Story,81,Fearless (Big Machine Radio Release Special),06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.617,0.741,2,-3.97,1,0.0311,0.131,0,0.0772,0.306,118.984,236267,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4EWCNWgDS8707fNSZ1oaA5,Heartless,88,808s & Heartbreak,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'hip hop', 'rap']",89,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,84,Only By The Night,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,"['modern rock', 'rock']",72,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5r5cp9IpziiIsR6b93vcnQ,Walking On A Dream,82,Walking On A Dream (10th Anniversary Edition),67hb7towEyKvt5Z8Bx306c,Empire of the Sun,"['australian dance', 'australian electropop', 'dance rock', 'indietronica', 'neo-synthpop']",70,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52E-06,0.0589,0.716,126.975,198440,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,1EzrEOXmMH3G43AXT1y7pA,I'm Yours,82,We Sing. We Dance. We Steal Things.,4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"['acoustic pop', 'dance pop', 'neo mellow', 'pop']",71,0.703,0.444,11,-9.331,1,0.0417,0.559,0,0.0973,0.712,150.96,242947,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,7LR85XLWw2yXqKBSI5brbG,Run This Town,80,The Blueprint 3,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",82,0.632,0.924,1,-1.802,1,0.29,0.281,0,0.263,0.441,86.844,267520,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2UREu1Y8CO4jXkbvqAtP7g,Monster,80,Awake,49bzE5vRBRIota4qeHtQM8,Skillet,"['alternative metal', 'christian alternative rock', 'christian music', 'christian rock', 'post-grunge']",71,0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,178013,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5Q0Nhxo0l2bP3pNjpGJwV1,Party In The U.S.A.,80,The Time Of Our Lives,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],85,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,6cmm1LMvZdB5zsCwX5BjqE,Down,80,All Or Nothing,4pADjHPWyrlAF0FA7joK2H,Jay Sean,"['dance pop', 'pop', 'pop rap']",63,0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,212507,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,80,So Far Gone,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.395,0.922,1,-2.176,1,0.375,0.19,0,0.134,0.558,162.361,257690,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,80,iSouljaBoyTellem,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,"['atl hip hop', 'chicago bop', 'dance pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",66,0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.0677,0.795,149.998,193387,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,79,Lungs (Deluxe Edition),1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,"['baroque pop', 'modern rock', 'uk alternative pop']",75,0.492,0.81,7,-5.315,1,0.0847,0.0416,0.00379,0.117,0.245,149.954,251840,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,79,Only By The Night,2qk9voo8llSGYcZ6xrBzKx,Kings of Leon,"['modern rock', 'rock']",72,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,1NhPKVLsHhFUHIOZ32QnS2,Secrets,77,Waking Up,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['piano rock', 'pop']",81,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,224693,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2x7MyWybabEz6Y6wvHuwGE,Just Dance,77,The Fame,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",83,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26E-05,0.181,0.745,118.992,241933,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,1GEBsLDvJGw7kviySRI6GX,You Belong With Me,77,Fearless (Big Machine Radio Release Special),06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59E-05,0.111,0.435,129.966,232120,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,64yrDBpcdwEdNY9loyEGbX,21 Guns,77,21st Century Breakdown,7oPftvlwr6VrsViSDV7fJY,Green Day,"['modern rock', 'permanent wave', 'punk', 'rock']",78,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,321093,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,3jlbL2OTD5YmIunYzgQTAN,Live Your Life,77,Paper Trail,4OBJLual30L7gRl5UkeRcT,T.I.,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,338853,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5UsLjwBaTHBX4ektWIr4XX,Forever,76,Relapse: Refill,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",94,0.457,0.906,5,-2.278,0,0.342,0.249,0,0.182,0.54,104.02,357707,5
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,76,Brand New Eyes,74XFHRwlV6OrjEM0A2NCMF,Paramore,"['candy pop', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",77,0.452,0.563,4,-6.607,1,0.0272,0.144,0,0.143,0.209,137.715,267653,3
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4cS2HQ6jK80vqdY9ofpztx,She Wolf,76,She Wolf (Expanded Edition),0EmeFodog0BfCgMzAIvKQp,Shakira,"['colombian pop', 'dance pop', 'latin pop', 'pop']",85,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4IoYz8XqqdowINzfRrFnhi,You Found Me,75,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']",67,0.338,0.803,8,-5.412,0,0.0413,0.0187,0,0.136,0.4,151.994,241853,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5wfllwdjglyQislkskYLBv,Day 'N' Nite (nightmare),74,Man On The Moon: The End Of Day (Deluxe),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",78,0.881,0.441,11,-6.278,0,0.0646,0.48,9.08E-06,0.119,0.804,138.014,221240,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,1IAzD1muglOxOcPbUHs70R,Whatever You Like,76,Paper Trail,4OBJLual30L7gRl5UkeRcT,T.I.,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,0OPyDgTRuIdCJ9B4bYSths,Hotel Room Service,74,Pitbull Starring In Rebelution,0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",81,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,237600,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2oENJa1T33GJ0w8dC167G4,Fire Burning,74,Tomorrow,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,"['dance pop', 'miami hip hop', 'pop']",68,0.839,0.804,1,-2.513,1,0.0329,0.0192,0,0.331,0.888,122.973,239987,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,3kMrazSvILsgcwtidZd1Qd,Bulletproof,74,La Roux,3K2zB87GZv1krx031en5VA,La Roux,"['alternative dance', 'electropop', 'neo-synthpop']",61,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47E-05,0.068,0.682,123.016,205733,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,6eDApnV9Jdb1nYahOlbbUh,One Time,74,My World,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",87,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13E-05,0.082,0.762,145.999,215867,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,7Hqig8kp32q2Ire3ECQvWM,Paparazzi,73,The Fame,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",83,0.762,0.692,5,-3.973,0,0.0438,0.113,0,0.094,0.397,114.906,208307,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2hdy9Wt9qp7M7d0U3ossu2,If U Seek Amy,73,Circus (Deluxe Version),26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop']",78,0.717,0.587,4,-7.296,0,0.0339,0.0192,0,0.0523,0.544,129.954,216520,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,13plQdOoWSSXPRUSZc5FuM,I Know You Want Me (Calle Ocho),73,Pitbull Starring In Rebelution,0TnOYISbd1XYRBk9myaseg,Pitbull,"['dance pop', 'miami hip hop', 'pop']",81,0.817,0.733,2,-6.009,1,0.145,0.0152,4.31E-05,0.107,0.833,127.056,237120,4
